@id,name,highway,place,highway_valid
1356246329,проспект Миколи Бажана,residential,,
1356246330,проспект Миколи Бажана,residential,,
1356284898,Військове містечко 161,unclassified,,
1356504917,Сирецька вулиця,residential,,
1356504918,Білицька вулиця,construction,,False
1356504919,Білицька вулиця,secondary,,
1356724321,Новопольова вулиця,residential,,
1356724322,вулиця Івана Піддубного,residential,,
1356916007,Васильківська вулиця,secondary,,
1358085740,Подільський мостовий перехід,construction,,False
1358173718,Велика Житомирська вулиця,secondary,,
1358884114,Старогостомельська вулиця,residential,,
1358884115,Старогостомельська вулиця,residential,,
1359036775,провулок Леопольда Ященка,residential,,
1359036778,Коломийський провулок,residential,,
1359036779,вулиця Рея Бредбері,residential,,
1359083506,Кирилівська вулиця,secondary,,
1359083507,Кирилівська вулиця,secondary,,
1359083508,Кирилівська вулиця,residential,,
1359083509,Кирилівська вулиця,residential,,
1361186167,Вербова вулиця,residential,,
1361441824,Здолбунівська вулиця,tertiary,,
1361444670,вулиця Митрополита Василя Липківського,secondary,,
1362097473,Зарічна вулиця,residential,,
1362816948,вулиця Соломії Павличко,living_street,,False
1362856394,Михайлівська вулиця,secondary,,
1363338806,Лисогірський провулок,unclassified,,
1363662676,вулиця Мілютенка,tertiary,,
1363662677,вулиця Ореста Левицького,residential,,
1364934829,Богатирська вулиця,secondary_link,,False
1365516045,вулиця Платона Майбороди,residential,,
1365516046,вулиця Платона Майбороди,residential,,
1365516047,вулиця Платона Майбороди,residential,,
1366475500,проспект Володимира Івасюка,secondary,,
1366548859,вулиця Митрополита Василя Липківського,secondary,,
1366794172,проспект Науки,secondary,,
1366794521,проспект Науки,secondary,,
1366985325,проспект Науки,secondary,,
1366985326,проспект Науки,secondary,,
1367340616,вулиця Січових Стрільців,secondary,,
1367346052,Броварський проспект,primary,,
1367644873,вулиця Євгена Коновальця,secondary,,
1368419011,вулиця Казимира Малевича,secondary,,
1368481486,вулиця Петра Сагайдачного,tertiary,,
1369964870,вулиця Казимира Малевича,secondary,,
1369964871,вулиця Казимира Малевича,secondary,,
1369969423,Оболонський проспект,secondary,,
1370038273,вулиця Івана Сірка,tertiary,,
1370038274,вулиця Академіка Заболотного,trunk,,
1370038275,вулиця Академіка Заболотного,trunk,,
1370038276,вулиця Академіка Заболотного,trunk,,
1370044539,Рогнідинська вулиця,tertiary,,
1370044543,вулиця Шота Руставелі,secondary,,
1370044544,вулиця Шота Руставелі,secondary,,
1370563552,Борщагівська вулиця,primary,,
1370809934,Кирилівська вулиця,secondary,,
1370811136,Маршрут здоров'я,path,,False
1370877119,Тарасівська вулиця,residential,,
1370877120,Тарасівська вулиця,residential,,
1371655489,Байкова вулиця,secondary,,
1371772566,вулиця Михайла Максимовича,secondary,,
1371772571,вулиця Михайла Максимовича,secondary,,
1371791428,вулиця Степана Рудницького,secondary,,
1371791429,вулиця Василя Симоненка,service,,
1371832441,проспект Володимира Івасюка,secondary,,
1371841906,вулиця Левка Лукʼяненка,secondary,,
1371841908,вулиця Левка Лукʼяненка,secondary,,
1371841909,вулиця Левка Лукʼяненка,secondary,,
1371876853,Володимирська вулиця,secondary,,
1371986295,Короленківська вулиця,secondary,,
1371986296,Короленківська вулиця,secondary,,
1372278858,вулиця Джона Маккейна,tertiary,,
1372413760,вулиця Володимира Брожка,secondary,,
1372413761,вулиця Володимира Брожка,secondary,,
1372413762,вулиця Володимира Брожка,secondary,,
1372413764,вулиця Володимира Брожка,secondary,,
1372518686,Сирецька вулиця,secondary,,
1372518687,Сирецька вулиця,secondary,,
1373288601,вулиця Митрополита Василя Липківського,secondary,,
1373289098,Соломʼянська вулиця,secondary,,
1373417599,вулиця Протасів Яр,secondary,,
1373447494,Березняківська вулиця,tertiary,,
1373447496,Березняківська вулиця,tertiary,,
1373447497,Березняківська вулиця,tertiary,,
