@id,name,highway,place,highway_valid,name_type
52958724,Бойківський провулок,residential,,,провулок
52958725,Веселковий провулок,residential,,,провулок
52958726,Шполянська вулиця,residential,,,вулиця
52958732,Розважівський провулок,residential,,,провулок
53626449,вулиця Дружби,residential,,,вулиця
53721421,Високовольтний провулок,unclassified,,,провулок
53721425,вулиця Кирила Осьмака,tertiary,,,вулиця
53721426,Мостова вулиця,tertiary,,,вулиця
55212753,Лукрецька вулиця,residential,,,вулиця
55384360,вулиця Йоганна Вольфганга Ґете,residential,,,вулиця
55384362,вулиця Героїв Зміїного,residential,,,вулиця
55384363,Гречаний провулок,residential,,,провулок
55384364,Пасічна вулиця,residential,,,вулиця
55384431,Луговий провулок,residential,,,провулок
55384905,Заплавна вулиця,residential,,,вулиця
55384907,вулиця Опанаса Сластіона,residential,,,вулиця
55384908,Вуликова вулиця,residential,,,вулиця
55536053,Медоносна вулиця,residential,,,вулиця
55536055,Трипільська вулиця,residential,,,вулиця
55536057,Лютнева вулиця,residential,,,вулиця
55536602,Нектарна вулиця,residential,,,вулиця
55536604,вулиця 1 Травня,residential,,,вулиця
55536605,2-й Бортницький провулок,residential,,,провулок
55626248,вулиця Володимира Рибака,tertiary,,,вулиця
56224603,Золочівський провулок,residential,,,провулок
56224606,Биківський провулок,residential,,,провулок
57101439,вулиця Литвиненко-Вольгемут,residential,,,вулиця
59151321,Акацієвий провулок,residential,,,провулок
59151326,Прополісний провулок,residential,,,провулок
59151328,1-й провулок Дружби,residential,,,провулок
59151329,2-й провулок Дружби,residential,,,провулок
59151330,3-й провулок Дружби,residential,,,провулок
59151331,Бортницька вулиця,residential,,,вулиця
59151333,1-й Бортницький провулок,residential,,,провулок
59151526,Автотранспортна вулиця,residential,,,вулиця
59151527,провулок Олександра Барвінського,residential,,,провулок
59151529,Промисловий провулок,residential,,,провулок
59151561,Баштанський провулок,residential,,,провулок
59484994,вулиця Петра Прокоповича,residential,,,вулиця
59485101,Озерний провулок,residential,,,провулок
59485135,Демидівська вулиця,residential,,,вулиця
59485145,вулиця Леоніли Заглади,residential,,,вулиця
59485183,вулиця Сергія Світославського,residential,,,вулиця
60094785,Видубицька вулиця,residential,,,вулиця
60545118,Мовчунівський провулок,residential,,,провулок
60545119,Віденська вулиця,residential,,,вулиця
60545120,вулиця Дмитра Яворницького,residential,,,вулиця
